0,1,2,3,4,5,6,7,8,9
1.4876237623762376e-06,4.983470847084708e-05,4.4279152915291534e-05,3.872359735973597e-05,3.316804180418042e-05,2.7612486248624863e-05,2.2056930693069308e-05,1.6501375137513752e-05,1.0945819581958196e-05,5.39026402640264e-06
1.6113861386138616e-06,4.982095709570958e-05,4.4265401540154016e-05,3.870984598459847e-05,3.3154290429042904e-05,2.759873487348735e-05,2.2043179317931796e-05,1.648762376237624e-05,1.0932068206820683e-05,5.376512651265127e-06
1.7351485148514853e-06,4.980720572057206e-05,4.4251650165016504e-05,3.869609460946095e-05,3.314053905390539e-05,2.7584983498349837e-05,2.202942794279428e-05,1.6473872387238725e-05,1.091831683168317e-05,5.362761276127613e-06
1.8589108910891088e-06,4.979345434543455e-05,4.423789878987899e-05,3.868234323432343e-05,3.312678767876788e-05,2.757123212321232e-05,2.201567656765677e-05,1.6460121012101213e-05,1.0904565456545656e-05,5.349009900990099e-06
1.982673267326733e-06,4.977970297029703e-05,4.4224147414741474e-05,3.866859185918592e-05,3.311303630363036e-05,2.755748074807481e-05,2.2001925192519254e-05,1.6446369636963695e-05,1.0890814081408143e-05,5.335258525852586e-06
2.1064356435643565e-06,4.976595159515952e-05,4.421039603960396e-05,3.8654840484048407e-05,3.309928492849285e-05,2.7543729372937295e-05,2.198817381738174e-05,1.6432618261826183e-05,1.0877062706270627e-05,5.321507150715072e-06
2.23019801980198e-06,4.9752200220022007e-05,4.4196644664466444e-05,3.8641089108910895e-05,3.308553355335533e-05,2.7529977997799783e-05,2.1974422442244224e-05,1.6418866886688668e-05,1.0863311331133114e-05,5.307755775577558e-06
2.353960396039604e-06,4.973844884488449e-05,4.418289328932894e-05,3.8627337733773377e-05,3.307178217821783e-05,2.7516226622662268e-05,2.1960671067106712e-05,1.6405115511551157e-05,1.08495599559956e-05,5.294004400440044e-06
2.477722772277228e-06,4.9724697469746976e-05,4.416914191419142e-05,3.8613586358635865e-05,3.305803080308031e-05,2.7502475247524757e-05,2.1946919691969197e-05,1.639136413641364e-05,1.0835808580858087e-05,5.280253025302531e-06
2.6014851485148515e-06,4.9710946094609465e-05,4.415539053905391e-05,3.859983498349835e-05,3.30442794279428e-05,2.7488723872387238e-05,2.1933168316831686e-05,1.637761276127613e-05,1.0822057205720572e-05,5.266501650165017e-06
